Sanskrit|English|Hindi
भारतीयानां प्रत्युत्तरं कथं स्यात्? एतावता भारतीयविदुषां उपागमः भवभूतेः श्लोकम् अन्वासरत् – ये नाम केचिदिह नः प्रथयन्त्यवज्ञाम्|What should be the response from the natives? Till now, the approach of Indian scholars seemed inspired by Bhavabhuti’s verse that|
“यदि मैण्डरिन्-भाषायाः शोधकः भूत्वा न तां वक्तुम् अवगन्तुं वा समर्थः, तर्हि सः शैक्षिकसमाजे हास्यास्पदः भवति। किमुत, लैटिन्-भाषायाः मया मिलिताः विद्वांसः दक्षाः सम्भाषणकुशलाः च। समग्रान् खण्डान् स्मृत्या रटितुं नवकृतिं वा रचयितुमपि समर्थाः।||
अहं स्वयम् अन्यूनं चतुरः पाश्चात्त्यविदुषः अमिलम् ये सत्यं शपे संस्कृतेन सामान्यमपि सम्भाषणं कर्तुं न पारयन्ति। किं बहुना, यदि वक्तुं प्राभविष्यन्, ननु संस्कृतं मृतमिति नावदिष्यन् ।|I have personally met at least 4 such western scholars and I can assure you that many can’t hold a normal conversation in Sanskrit. In fact, if they could converse in it, they wouldn’t herald the death of Sanskrit in the first place!|
न वेदमाश्चर्यं यत् “लतासमितौ” (ननु सम्पूर्णे यूरोपे एव) विद्यमानाः साहित्यविभागाः सर्वाः अपि शक्तीः ग्रीक-लैटिन-भाषाणां सजीवताम् उपयोगितां च प्रदर्शयितुं व्ययीकुर्वन्ति? ते अध्ययनं सुकरं कर्तुं प्रयतन्ते, भाषणस्पार्धाः आयोजयन्ति, नवच्छात्रेभ्यः पारितोषिकाणि यच्छन्ति।|Do you not find it interesting that classics departments in the Ivy League (and I am sure in Europe) spend all their energies in showing Greek and Latin as living and applicable languages? They try to make learning fun, hold oratorial competitions, and give prizes to newbies.|
स्नातकसमये निवेदनानि भाषणानि च लैटिन्-भाषया भवन्ति। लैटिन्-भाषक इति चयने महत् गौरवम् । प्रमाणपत्राणि लैटिन्-भाषया विलिख्यन्ते (यानि अस्माभिः महता कष्टेन अनुवक्तव्यानि प्रामाणनीयानि च). परन्तु संस्कृतं न केवलं “मृतम्” तत् सर्वदा “मृतम्”।|At the time of graduation, announcements and oratories are made in Latin. It is a distinct honor to be chosen as the Latin speaker. Our degrees are issued in Latin (which we have to painfully get translated and notarized). But Sanskrit is not only “dead.” It was always “dead.”|
उपसंहारे|In conclusion|
तृतीयः प्रश्नः = किमन्यत् अन्ताराष्ट्रिय-भाषा-संस्कृति-अध्ययन-क्षेत्रम् अनूदितान् अपरोक्षान् सन्दर्भ-ग्रन्थान् अवलम्बते, न हि मूल-संस्कृत-ग्रन्थान्? किमिदं प्रामाणिकम्? विशेषतया तदा यदा तेषां सन्दर्भ-ग्रन्थानामेव प्रामाणिकत्वं सन्देहास्पदं पारम्परिक-विद्वद्भिः व्युदितं च? किमन्यत् सांस्कृतिक-भाषाध्ययनक्षेत्रं स्थाने विद्यमानं महत् ज्ञानभाण्डारं मतमतान्तर-भाष्यादियुतं स्वीये अनुसन्धाने सर्वथा निराकरोति? के अन्ये अपाश्चात्त्याः सांस्कृतिकगणाः भाषिकगणाः वा अपाश्चात्त्य-समाजानां अध्ययने पाश्चात्त्यतन्त्राणि उपयुञ्जते स्थानिक-तन्त्रान् निराकुर्वन्ति?|Query 3: Which other global language and cultural studies area relies predominantly on a corpus of translated, second-hand reference sources and not the primary Sanskrit text sources? Is it ethical to do so, especially if the credibility of the entire translated corpus is contentious and contested by the native tradition? Which all language and culture study groups completely disregard the significant quantum of intellectually deep, native commentarial works and viewpoints in their research works? Which non-western cultural and language groups solely use western frameworks to study non-western societies and refuse to accept native frameworks?|
द्वितीयः प्रश्नः = संस्कृतमतिरिच्य किमन्यत् सांस्कृतिक-भाषाध्ययनक्षेत्रं पारम्परिक-जनान् स्वभाषां त्यक्त्वा अज्ञात-विदेशीय-भाषायां प्रत्युत्तरितुं पुनः आक्षेपान् समाधातुं बलेन निबध्नाति? किं सांस्कृतिकाध्ययनक्षेत्रं सर्वसम्मतं पारम्परिकं ज्ञानविधिं पद्धतिं च निराकरोति? जापानीपण्डिताः स्वसंस्कृतेः खण्डनमण्डनम् अनुसन्धानं वा आङ्ग्ल-जर्मनादिभिः भाषाभिः पाश्चात्त्य-मत-तत्त्व-दर्शन-परिप्रेक्ष्ये कर्तुं निरुद्धाः वा? जर्मन-पण्डिताः स्वद्वीपीय-दर्शनस्य चर्चां मैण्डरिन्-भाषया प्रकाशितेषु विद्वन्निर्धारितेषु बीजिङ्गतः सञ्चालितेषु प्रकाशनेषु कर्तुं बद्धाः वा?|Query 2: Which other language and cultural studies area forces the native culture to respond to analysis and criticism about itself solely in an alien tongue while completely denying communication in the language of study itself? Which cultural studies area denies use of accepted, traditional native knowledge frameworks? Are Japanese Pundits forced to discuss criticism and analysis of their culture solely in English or German using western religious, philosophical and analytical frameworks? Are German Pundits forced to discuss continental philosophy only in peer-reviewed journals written in Mandarin and controlled out of Beijing?|
प्रथमः प्रश्नः = किमपि अन्यत् जीवत् संस्कृति-भाषाध्ययनक्षेत्रं संस्कृतम् अतिरिच्य अस्ति वा यत्र ईषदपि शोधः चर्चा विचारविनिमयः पत्रिकामुद्रणं तस्यामेव भाषायां नैव क्रियते? संस्कृतमन्तरा अन्यभाषासु विश्वविद्वत्परिषदि अन्यं प्रति स्वमतं प्रकटयितुं बोधयितुं व्यवहारे असारल्यं दृश्यते वा? सर्वाणि जापानीयाध्ययनानि आङ्ग्लभाषायां प्रकाश्यन्ते वा? मेण्डरिन्-हीब्रू-कोरियायी-जर्मन-भाषाध्ययने का स्थितिः? किं बहुना एकमपि भाषाध्ययनक्षेत्रं अस्यां स्थितौ वर्तते वा?|Query 1: Is there any living cultural and language-studies area other than Sanskrit, where absolutely no research discussion, communication and publication happens in that language? Does any other language study area face this communication problem with the broader scholarly community? Are all Japanese studies published in English? What about Mandarin, Hebrew, Korean or German studies? In fact, are there any language areas?|
परन्तु एतानि अप्रामाणिक-प्रतिपादनानि इतोऽपि अक्षेमकरान् प्रश्नान् उद्भावयन्ति ।|However, these untenable claims give rise to the final set of uncomfortable questions.|
अयं भारताध्ययनसङ्घः स्वीयाम् अद्भुतकथां विज्ञप्तीश्च भारतीय-सम्भ्रान्त-वर्गे संरोपयितुं सफलः दृश्यते इति तेभ्यः प्रदत्तान् राष्ट्रिय-पुरस्कारान् (पद्मश्री २०१० – पोलक्) दृष्ट्वा, तथैव स्वम् आधुनिक-भारतस्य आत्मरूपं मन्यमाने सुसम्पन्न-आधुनिक-धनाढ्यवर्गेऽपि इति मूर्ति-साहित्यिक-ग्रन्थालयं प्रति धनदानं दृष्ट्वा ज्ञायते।|The Indological enterprise has been successful in getting their marvelous story and claims accepted by the Indian cultural elite as reflected in national awards (Padma Shri 2010 – Pollock) as well as funding from successful modern Indian billionaires who claim to represent the spirit of modern India (Murty Classical Library).
अन्ततो गत्वा, भारतीयानां शैक्षणिक-शोधक्षेत्रे दुस्स्थितिं अधमगुणवत्तां दृष्ट्वा मार्गान्तरं न विद्यते । नाम पाश्चात्त्यैरेव नेतृत्वं संवहनीयम् । [कार्यभारः अस्मदुपरि विहितः]|Finally, given the terrible quality of Indian academia and research, there is no other option but to continue leading from the west and keep the flag flying high. [The burden must be carried by us]|
मूल-संस्कृतभाषा मृता इति कारणेन भारतेऽपि केवलं केचन जनाः कुशलतया शैक्षणिकरीत्या स्वस्य संस्कृतिं परम्पराम् अध्येतुं शक्नुवन्ति । वयं भारताध्येतारः १५० वर्षाणि यावत् पठन्तः इदानीम् अस्य पुरातन-परम्परायाः परिगणित-विद्वांसः । [अस्य निर्वहण-दायित्वम् अस्माभिः सम्प्राप्तम्]|Given that ‘real Sanskrit’ is dead, few in India really can know or study deeply their own culture and tradition in a rigorous academic fashion. We, the Indologists, have been studying it for the past 150 years and are now the acknowledged masters of this ‘ancient tradition’. [The baton has passed on to us]|
संहत्य, भारताध्येतारः साहित्यिक-संस्कृतमेव पठन्ति यथा पुरातन-ग्रीक्भाषा उत साहित्यिक-चीनभाषा अथवा लैटिन् स्यात् । अतः आधुनिक-संस्कृतम् असङ्गतम् ।|In any case, Indologists study only Classical Sanskrit like studying ancient Greek, Classical Chinese and Latin. So modern Sanskrit is not relevant.|
बहवः पाश्चात्त्य-भारताध्येतारः भारते कालं व्यतीतवन्तः पुनः पारम्परिक-विद्वद्भिः सह अवधानेन पठितवन्तः । अतः ते ज्ञानसामर्थ्ये भारतीयपण्डितैः सह समानाः । तेषां संस्कृतविद्वत्ता निर्विवादा अस्ति । [अस्मदाप्तवचनं प्रमाणत्वेन गृह्णातु यत् ते संस्कृतविद्वांसः ]|Most western Indologists have spent time in India and diligently studied with traditional Sanskrit Pundits. So, they are on par with the Indian pundits and you should not question their mastery of Sanskrit. [Please take it on our authority that they are fluent masters in Sanskrit]|
भारताध्येतुः कार्यं सर्वैः विद्वद्भिः सुपाठ्यम् अवगम्यं च भवेत् । अस्यां विद्वद्परिषदि आङ्ग्लभाषायाः प्रयोगेणैव विचारविनिमयः सम्यक् भविष्यति । अतः यद्यपि तैः संस्कृतभाषा ज्ञाता तथापि तस्यां भाषायां ज्ञानविनिमये अभिलाषा नास्ति । [भारतीयपण्डितः यः आङ्ग्लं न जानाति तस्य कृते अयं ज्ञानविनिमयः नास्त्येव अपि च सः विद्वद्परिषदि न गण्यः। ]|The Indologist’s work must be readable and understood by the broader scholarly community. This academic community can be engaged with effectively, only by communicating in English. So, while they may know Sanskrit, they do not see any reason to publish in Sanskrit. [The Indian pundit who does not know English is not the target audience and is not considered part of the academic community.]|
भारताध्ययने संस्कृतपरम्पराध्ययनं भवति इति सत्यम् । परन्तु भारताध्येतारः अस्याः परम्परायाः अङ्गभूताः न सन्ति भवितुम् अनासक्ताः च । [नाम तेषाम् उद्देशः परम्परायाः अध्ययने, तस्य आन्तरिक-यन्त्रविधौ अस्ति । छिद्रान्वेषणमेव मुख्यं न तु तस्याः महत्तायाः प्रस्थापनम् ]|Indology studies Sanskrit tradition, true. But Indologists are not and do not want to be a part of the tradition. [The objective is to analyse the tradition, pull it apart and see how it works. The key is to see what is wrong here, not what is right!]|
नैतिक-मौलिक-तार्किक-प्रश्नानां पाश्चात्त्य-भारताध्येतॄणां सामान्योत्तराणि एवं सन्ति|The typical rejoinders provided by the Western Indologists and their acolytes to these searing moral, ethical and logical questions include:|
निःसत्त्वं प्रतिपादनं व्याजोक्तयः च|Weak Claims and Alibis|
मुख्यतया इमे अत्यन्त-संस्कृतानुरागिणः भारताध्येतारः संस्कृतस्य मरणे एतावद् आसक्ताः परन्तु संस्कृतस्य पुनरुज्जीवने वर्धने च किमर्थम् उदासीनाः?|More importantly, for avowed Sanskrit lovers, why is there a tremendous interest in the ‘death of Sanskrit’ and not in its revival and resurgence?|
बहुशः तेषां शोधकार्याणि किमर्थम् अवान्तरविषयेषु निमग्नानि? यथा ग्रन्थे विद्यमान-दोषाणाम् उद्धरणं, कालकृतिविषये मतभेदानां दीर्घान्वेषणम्, अनन्तरकाले योजितमिति उक्त्वा प्रामाणिकतायां शङ्का-प्रकटनं यस्मात् भारतीयैः पूजितानां ग्रन्थानां सामान्य-जनचेतनात् श्रद्धाभावस्य लोपः एव भवेत्?|Why is it that their research topics are solely focused on ‘textual analysis’, ‘internal inconsistencies’ and ‘recensions’ and ‘controversies around authorship and timelines’ that questions the integrity of canonical Indian texts and aims to firebomb ‘meaning and belief’ out of the native culture?|
पञ्चमः आक्षेपः = यदि भारताध्येतारः एव संस्कृतपरम्परायाः संवाहकाः यैः मार्गदर्शनं करणीयं तर्हि किमर्थं तेषां विषयरुचिः परम्परागत-विषयैः सह ईषदपि समानः न वर्तते? अर्वाचीनयुगेऽपि 19तम-शतकं यावत् भारतीय-शास्त्रिभिः यथा शोधमार्गः प्रदर्शितः तन्मार्गात् आधुनिक-भारताध्येतारः दिग्भ्रान्ताः किमर्थं प्रतीयन्ते? धर्मार्थकाममोक्षविषयेषु यस्मात् जीवनस्य सार्थक्यं सिद्ध्येत् तेषु किमर्थम् अनासक्ताः? द्विसहस्राधिक-वर्षात् भारतीय-मनीषिभिः मनसि ये विषयाः मथिताः तेषाम् अध्ययनं कृत्वा तत्रत्य-सूक्ष्मांशान् किमर्थं नोद्धरन्ति?|Issue 5: If the Indologists are true inheritors of the Sanskrit legacy, who are mandated to carry the flame forward, why are their specific research areas and topics of interest such a radical departure from all prior ‘insider’ research and study trajectories as well as areas of interests of Indian Pundits and intellectual masters, even up to the early 19th century? Why are they never interested in the nuances and issues re: Purusharthas – Dharma, Artha, Kama and Moksha, as a means of providing meaning and sustaining life, a topic that has been at the top of the mind for more than two thousand years?|
चतुर्थः आक्षेपः = केचन भारताध्येतारः पारम्परिक-भारतीय-पण्डितेभ्यः संस्कृतज्ञानम् अर्जितवन्तश्चेत्, पुनः यदि पाश्चात्त्य-विश्वविद्यालयेषु आन्तरिक-भीषण-वादाः प्रचलन्ति चेत् भारतम् आगत्य कदाचित् वाक्यार्थसभायां भागं किमर्थं न गृहीतवन्तः अद्यपर्यन्तम्? भारतदेशे तु इदानीमपि वाक्यार्थसभाः बहुत्र प्रचलन्ति । कथं ते वेद-पुराण-दर्शन-शास्त्र-काव्यादिविषयेषु लेखानां पर्वतान्येव निर्मान्ति परन्तु पारम्परिक-भारतीय-पण्डितैः सह सार्वजनिकस्थले शैक्षणिक-दार्शनिक-विषयेषु स्वपाण्डित्योद्घुष्टायां संस्कृतभाषायां चर्चितुमपि नोत्सहन्ते असमर्थाः च प्रतीयन्ते?|Issue 4: Given the claim of traditional training under Pundits and fierce internal debates in Western Universities, how do we never see them engaging in a traditional Sanskrit debate (VakyarthaSabha) that are still conducted in India? How is it that they publish reams and reams of articles on Vedas, Puranas, Darshanas, Shastras and Kavyas, but are coy about not engaging with the leading Indian Pundits to publicly debate and clarify deep academic and philosophical issues in the chosen language – Sanskrit?|
तृतीयः आक्षेपः = संस्कृतस्य वास्तविक-दायार्हाः इति स्वान् प्रतिपादयतां पाश्चात्त्य-भारताध्येतृणां पण्डितम्मन्यानां कियत्यः मूलरचनाः साहित्य-विज्ञान-अर्थशास्त्र-काव्य-गणितादिषु गतेषु 150 वर्षेषु निर्मिताः दृश्यन्ते? यदि ते वस्तुतः संस्कृत-संस्कृतिविषये गभीरं सूक्ष्मं चाध्ययनं कुर्वाणाः विद्वांसः, तर्हि एतावता नवीन-ज्ञानराशिः एव प्रस्फुटितोऽभविष्यत् येन च प्रेरणाभूताः मौलिक-संस्कृत-ग्रन्थाः अवर्धिष्यन्त।|Issue 3: As befits the claims of being true inheritors of Sanskrit, how many original works of literature, science, economics, poetry and mathematics have any of these western Indology Pundits produced in Sanskrit over the past 150 years? If they are experts with a deep and meticulous approach to studying Sanskrit and Indian culture, surely, they would be able to show a slew of path-breaking, original Sanskrit intellectual works that push the boundaries and are awe-inspiring?|
द्वितीयः आक्षेपः = भारताध्येतॄणां लौकिक-संस्कृत-सम्भाषणे प्रावीण्ये सति किमर्थं सार्वजनिकस्थलेषु अग्रेसरैः कृतं शुद्ध-सस्वर-संस्कृत-सम्भाषणं द्रष्टुं दुर्लभम्? किं बहुना वैदिक-संस्कृत-सम्भाषणेऽपि केषाञ्चन विदुषां दार्ढ्ये सति जनसभासु वा कुत्रचित् तेषां भाषणं चर्चा वा प्राप्येत यस्मात् कोऽपि आधुनिकपण्डितः सिद्ध्येत् ।|Issue 2: Given the claimed mastery of the spoken language by the Indological leadership, including ‘Vedic-Spoken-Sanskrit’, why are there so few speeches, recordings or videos in public domain of leading western Indologists speaking and discussing in chaste, properly accented Sanskrit as befits a modern pundit?|
प्रथमः आक्षेपः = पाश्चात्त्य-शोधकानां स्वघोषितां विद्वत्तां नेतृत्वं चोपलक्ष्य कथं नु तेषां संस्कृतलेखाः विरलतया हि दृश्यन्ते? । किमर्थं समग्रं लेखनं आङ्ग्ल-जर्मनादिभिः यूरोपीयभाषाभिः एव? प्रसिद्धैः भारताध्येतृभिः शेल्डन्-पोलौक्-वेण्डी-डनिगर्-पाट्रिक्-ओलिवेल्-जनार्दनगणेरी-सदृशैः सद्यःकाले लिखितानि दश वा संस्कृतलेखानि प्राप्तुं शक्नुमः ?|Issue 1: Given the claimed leadership and expertise of western Indologists in Sanskrit, how is it that we hardly see any articles written by them primarily in Sanskrit? Why are all the articles in English, German and other European Languages? Can we round up more than 10 original articles published in Sanskrit in the recent past by acclaimed Indologists like Sheldon Pollock, Wendy Doniger, Patrick Olivelle, Jonardon Ganeri, etc.?|
संस्कृताध्ययन-क्षेत्रे भारताध्ययने च किं प्रचलति इति अवगन्तुं तत्रत्यं मायाजालं च परिज्ञातुं कांश्चन प्रश्नान् आलोचयामः|To unpack what is happening in Sanskrit studies and Indology and to understand the game, let us ask ourselves a few questions|
भारताध्येतॄणाम् अहङ्कारस्य अवगमनम्|Understanding the Indological Hubris|
एतेषां गणेरी-प्रभृतीनां भारताध्येतृणां स्पष्टतया स्वाभाविकतया च पूर्वाग्रहदोषयुतम् अनुवादं दृष्ट्वा, औपनिषदिकव्याख्यानसदृशं सुविविक्षितं सुपरिचितं विषयमधिकृत्य एतादृशानि कल्पनातीतानि विवेचनानि कर्तुम्, अपि च सुज्ञां मूलाधारितां भारतीयां शिक्षापद्धतिं निराकर्तुं, कथमेतेषां धार्ष्ट्यं भवतीति प्रश्नः|Given the inherent and explicit subjectivity of these translations, what makes Ganeri and other Indologists feel supremely confident coming out with such breathtaking claims on such a well traversed topic such as the Upanishadic Episteme while totally disregarding the brilliant and original intellectual scholarship of the native tradition? How do they feel ‘adequate’ referring only to the likes of Olivelle or Cohen as the gold standard references for Upanishads while disregarding the native commentary?|
ननु क्व शङ्कराचार्यः क्व गाङ्गतैलिकः इति स्थितिः।|Isn’t it a fit case of क्व शङ्कराचार्यः क्व गाङ्गतैलिकः?|
ओलिवेल् वदति यत् सः स्वयम् ‘ऐतिहासिक-सांस्कृतिक-सामाजिक-परिप्रेक्ष्यम्’ अनुसृत्य अनुवादं करोति। यद्यपि सः यथेच्छं कर्तुं मुक्तः एव, तथापि उपनिषद्-सदृशानां पुण्यग्रन्थानां नैकानि इतराणि भाष्याणि उपलब्धानि सन्ति यानि यथार्थानि समुचितानि च स्युः, इत्यपि अवधातव्यम्।|Olivelle himself mentions that he approaches his translation from a ‘historical, cultural and social context’. While he has freedom to do as he pleases, the fact that there exist multiple other interpretations that may be more relevant and appropriate for a sacred work like Upanishads than the historical approach is to be kept in mind.|
‘Early Upanishads – Annotated Text and Translation (1998)’ इति लेखे पाट्रिक्-ओलिवेल् उल्लिखति यत् अनुवादकाः स्वीयाम् अनुवादपद्धतिम् अनुसरन्ति, अपि च पूर्वतनैः अनुवादकैः स्वैरम् अनूदितं मूलं च हतम्।|Patrick Olivelle in his ‘Early Upanishads – Annotated Text and Translation (1998)’ explicitly mentions that translators do make choices as to the approach they take and that previous translators have taken scandalous liberties and have butchered the text!|
तदुपरि मानवशरीरस्य पञ्चमहाभूतात्मकं वर्णनं ‘विचित्रं विलक्षणं च’ भासते! गणेरी स्वस्य मतं भावयतु नाम किन्तु तस्य वैलक्षण्यं भाष्येषु परिध्वन्यते किम्? शङ्कराचार्यस्तु नानुमोदते।|To top it off, while describing the idea of the human body as a cosmological map, he conveys that he finds the Brhadaaranyaka taxonomy “strange and alien’! While Ganeri is certainly entitled to his opinions, is his sense of alienation shared by native commentary? Certainly, Shankaracharya does not think so!|
गणेरीवर्येण स्वीये लेखे बृहदारण्यकोपनिषद् उद्धृता इत्यतः तद्भाष्याणि पश्यामश्चेत् आशाङ्करभाष्यात् न न्यूनसङ्ख्यकाः कृतयः।|Given that Ganeri refers to Brhadaaranyaka Upanishad in his article, a brief look at the list of available commentaries certainly do not show any dearth of options, starting right from the Shankara Bhashyam of Adi Shankaracharya|
अपरं नाम संस्कृते एव भाष्य-टीका-टिप्पण-कारिकादीनां समुद्रः एव वर्तते यत्र उपनिषदां गाढं व्याख्यानं विश्लेषणं स्पष्टीकरणं च कृतं वर्तते। तेषु नैकमपि उद्धृतम् उल्लिखितं वा गणेरीवर्यस्य “औपनिषदिके ज्ञानवादे”।|Secondly, there is a vast corpus of original bhashyas, tikas, tippanas and karikas in Sanskrit which provide a robust interpretation, analysis and explanation of Upanishads. None of them are casually referred to or present in the building up of Ganeri’s thesis of “episteme of Upanishads’!|
कुतो वा आरम्भं कुर्मः? प्रथमं नाम नैकाः सन्ति व्युत्पत्तयः अर्थभेदाश्च ’उपनिषत्’ इत्यस्य, पारम्परिक-शाखासु अपि।|Where should one start? Firstly, there are multiple etymologies and nuances apart from the meaning of ‘Upanishad = secret teaching’ mentioned by Ganeri as per Indian tradition itself.|
उपनिषद्विषयेषु भारतीयेभ्यः नैकोऽपि उद्धृतः।|There is not a single reference to any native source in this topic concerning “Upanishads”|
गणेरी वदति यत् उपनिषद् इत्युक्ते निहितः सम्बन्धः अथवा गुप्तशिक्षा या ‘सम्पूर्णनियमनं’ जनयति। तेन स्वस्य मतं जोएल्-ब्रेरेट्न्, सीने-कोय्न्, पाट्रिक्-ओलिवेल्, होर्हे लूयिस् बोर्हेस् इत्यादीनां शब्दैः कल्पनाभिश्च निर्मितम्। किमुत, उपनिषदां हेतु-कार्य-निबन्धनानां चित्रणमपि तेन ब्रेरेटन्-उद्धरणेन कृतम्! एते विद्वांसः उपनिषत्विषयेषु मूलभूताः अपि च अन्तिमप्रमाणाः इति उद्दर्श्यन्ते।|Ganeri states that Upanishad means a ‘hidden connection’ or a ‘secret teaching’ that creates an ‘order inducing totality’. He builds his thesis by relying on the words and ideas of writers like Joel Brereton, Signe Cohen, Patrick Olivelle, and even Jorge Luis Borges. In fact, his basic description of the objective, function, and structure of the Upanishads is provided by a Brereton reference. These academics are shown as the foundational and probably final authorities on the topic of Upanishads.|
अत्र उल्लेखनीयं तृतीयम् उदाहरणम् अस्ति भारताध्येतुः तत्त्वचिन्तकस्य च जनार्दन-गणेरी-महाभागस्य, यः 2017तमे वर्षे Upanishadic Episteme विषये लिखति।|An interesting third example is an article by the Indologist and Philosopher Jonardon Ganeri, DPhil (Oxon), who writes about the Upanishadic Episteme (2017)|
उभयोरपि लेखयोः सारः अयं यत् पाश्चात्त्यः संस्कृतज्ञः एव अद्य वस्तुतः संस्कृतस्य गतिमानकः स्वामी च। पारम्परिक-भारतीय-पण्डिताः यतो हि गुणहीनाः संस्कृतसम्भाषणे असमर्थाः च, अतः पैतृकाधिकारं प्रार्थयितुमपि न तेषाम् अधिकारः। संस्कृतस्य, भारतीयसभ्यतायाः च उज्ज्वलभविष्याय एतदेव वरं यत् वयं प्रबुद्धस्य पश्चिमस्य आधिपत्यम् अङ्गीकुर्मः।|The theme of both these articles is that the western Sanskritist is today the true pacesetter as well as ‘owner’ of Sanskrit. Given their obvious lack of quality and inability to speak the language, the traditional Indian pundit class has lost all moral authority to even claim their patrimony. It is better for the future of the language and the Indian civilization that we accept the suzerainty of the enlightened west|
सा पितुः चरणौ अभिवाद्य मातरं वन्दते।|She bows down to the mother after greeting the father's feet.|वह पिता के चरणों का अभिवादन कर माता को वन्दन करती है।
वीरो गालिं ददन् न शोभते।|The brave does not look good being abusive.|वीर गाली देता हुआ नहीं शोभता।
का आज्ञा? तन्मे उच्यताम्।|What is the command? Let it be told to me.|क्या आज्ञा है? वह मुझे बताई जाए।
परशुरामो बाल्याद् ब्रह्मचर्यम् आचरति।|Parashurama has been practicing celibacy since childhood.|परशुराम बचपन से ब्रह्मचर्य का पालन करते हैं।
किमर्थम् अस्मिन् वस्त्रे एव ते ममता।|Why do you possess a sense of belonging for this particular cloth?|इस ही वस्त्र के प्रति क्यों तुम्हारी ममता है?
कियान् विशालः प्रासादः तस्य।|How large a palace of his!|उसका महल कितना विशाल है।
अपराधी अग्रीभवतु यदि तस्य प्राणाः प्रियाः।|Let the criminal be go forth if his life is dear.|अपराधी आगे जाये यदि उसके प्राण प्यारे हैं।
बहुनि क्रीडनकानि मया बाल्ये भग्नानि।|Many toys were broken by me in childhood.|मेरे द्वारा बचपन में कई खिलौने तोड़े गये हैं।
नृपपुत्र स्ववाणीं नियम्य उच्चारय।|Prince, Raise your voice after restraining.|राजकुमार, अपनी बोली को वश में करके बोलो।
तव पितैष भरत।|This is your father, Bharata!|तुम्हारे पिता हैं, भरत।
शरणागतायाः पालनं पुरुषस्य धर्मः।|Maintaining the refugee girl is the dharma of a man.|शरण में आयी हुई को पालना पुरुष का धर्म है।
बुद्धस्य विरुद्धवादो दयाभावे निमग्नः।|The rejectionism of the Buddha sank down in compassion.|बुद्ध के विरोधी विचार दयाभाव में डूब गयें।
पस्परावलम्बनेन गार्हस्थ्यं प्रवर्तते।|Householdership is sustained by inter-dependence.|गृहस्थी एक-दूसरे को सम्भालने से चलती है।
क्षत्त्रियेषु न क्रौर्यं परं तु रक्षस्सु।|Cruelty is not in Kshatriyas but in Rakshasas.|क्रूरता क्षत्रियों में नहीं परंतु राक्षसों में होती है।
बहुचलच्चित्राणि पश्यसि त्वम्।|You see excess movies.|तुम बहुत चलचित्र देखते हो।
एकां शय्याम् इच्छामि तात।|I want a bed, Dad!|मैं एक पलंग चाहता हूँ, पिताजी।
तव गृहे कति कक्ष्याः सन्ति।|How many rooms are there in your house?|तुम्हारे घर में कितने कमरे हैं?
रजनीकान्तः अत्र देवता मन्यते।|Rajanikanta is considered a deity here.|रजनीकांत को यहाँ देवता माना जाता है।
किं पुष्पाणाम् अपि अभिलाषा विद्यते।|Is there desire of flowers too?|क्या फूलों की भी इच्छा होती है?
अस्मिन् गृहे अहम् एव रजकः अभिधीये।|In this house, I am named as the washerman.| इस घर में, मैं ही धोबी कहा जाता हूँ।
